student_id,course_id,chapter_id,time_spent,score,completed
83,C102,7,34.71,28.98,0
83,C102,8,27.73,49.46,0
83,C102,9,25.84,63.01,0
83,C102,10,32.83,54.15,0
83,C102,11,17.99,57.21,0
83,C102,12,18.3,69.5,0
84,C101,1,23.81,3.35,0
84,C101,2,48.32,45.03,0
84,C101,3,53.77,11.23,0
84,C101,4,37.55,36.8,0
84,C101,5,25.35,22.95,0
84,C101,6,48.63,26.89,0
84,C101,7,57.37,22.92,0
84,C101,8,5.0,29.54,0
84,C101,9,28.7,0.0,0
84,C101,10,42.95,39.98,0
85,C103,1,36.66,64.26,0
85,C103,2,40.02,64.68,0
85,C103,3,48.62,27.47,0
85,C103,4,12.97,36.38,0
85,C103,5,20.0,72.64,0
85,C103,6,26.19,41.92,0
85,C103,7,46.85,27.15,0
85,C103,8,43.55,30.74,0
86,C102,1,19.44,24.92,0
86,C102,2,20.56,44.17,0
86,C102,3,35.05,22.89,0
86,C102,4,13.72,43.48,0
86,C102,5,12.88,56.13,0
86,C102,6,26.54,22.86,0
86,C102,7,36.09,22.29,0
86,C102,8,28.58,64.83,0
86,C102,9,9.69,46.45,0
86,C102,10,24.45,54.79,0
86,C102,11,27.67,33.44,0
86,C102,12,23.09,32.78,0
87,C103,1,20.69,85.58,0
87,C103,2,20.13,46.44,0
87,C103,3,20.45,20.01,0
87,C103,4,9.7,61.07,0
87,C103,5,24.03,33.35,0
87,C103,6,26.67,49.82,0
87,C103,7,31.82,54.16,0
87,C103,8,26.69,53.04,0
88,C103,1,9.15,18.74,0
88,C103,2,30.07,14.72,0
88,C103,3,47.11,20.45,0
88,C103,4,29.92,19.77,0
88,C103,5,34.17,36.15,0
88,C103,6,20.59,50.69,0
88,C103,7,47.46,19.87,0
88,C103,8,39.98,33.02,0
89,C103,1,23.32,46.16,0
89,C103,2,23.85,38.19,0
89,C103,3,32.69,36.56,0
89,C103,4,19.8,53.42,0
89,C103,5,7.93,47.11,0
89,C103,6,21.94,57.74,0
89,C103,7,24.63,49.55,0
89,C103,8,15.14,69.89,0
90,C101,1,19.17,74.61,0
90,C101,2,14.71,61.77,0
90,C101,3,44.81,25.28,0
90,C101,4,35.78,44.23,0
90,C101,5,26.79,51.89,0
90,C101,6,23.34,60.14,0
90,C101,7,43.12,14.5,0
90,C101,8,35.06,23.04,0
90,C101,9,32.85,64.88,0
90,C101,10,15.55,41.82,0
91,C103,1,31.22,21.9,0
91,C103,2,42.38,46.17,0
91,C103,3,66.1,12.06,0
91,C103,4,31.29,1.27,0
91,C103,5,24.6,40.99,0
91,C103,6,51.75,8.0,0
91,C103,7,43.81,17.42,0
91,C103,8,36.78,14.38,0
92,C103,1,20.59,47.72,0
92,C103,2,28.91,48.03,0
92,C103,3,33.13,30.86,0
92,C103,4,23.74,42.39,0
92,C103,5,22.35,71.92,0
92,C103,6,29.03,43.5,0
92,C103,7,42.36,28.62,0
92,C103,8,34.02,53.48,0
93,C101,1,31.77,16.93,0
93,C101,2,17.26,22.59,0
93,C101,3,42.78,44.32,0
93,C101,4,48.2,50.07,0
93,C101,5,32.26,13.48,0
93,C101,6,22.64,28.68,0
93,C101,7,35.74,25.32,0
93,C101,8,23.29,10.81,0
93,C101,9,34.54,24.41,0
93,C101,10,29.85,71.61,0
94,C103,1,5.09,24.84,0
94,C103,2,44.45,58.5,0
94,C103,3,35.45,24.39,0
94,C103,4,27.47,27.54,0
94,C103,5,61.18,6.58,0
94,C103,6,35.27,36.14,0
94,C103,7,60.54,20.4,0
94,C103,8,35.86,23.25,0
95,C103,1,22.48,55.09,0
95,C103,2,22.26,51.42,0
95,C103,3,37.83,41.77,0
95,C103,4,24.95,19.17,0
95,C103,5,36.06,32.18,0
95,C103,6,19.85,36.83,0
95,C103,7,49.71,9.16,0
95,C103,8,51.94,61.61,0
96,C101,1,25.19,49.41,0
96,C101,2,30.12,54.8,0
96,C101,3,43.24,30.98,0
96,C101,4,23.97,42.86,0
96,C101,5,23.99,62.13,0
96,C101,6,30.74,1.02,0
96,C101,7,44.1,32.03,0
96,C101,8,25.5,39.3,0
96,C101,9,35.28,59.34,0
96,C101,10,19.05,51.23,0
97,C101,1,17.73,19.0,0
97,C101,2,42.27,42.69,0
97,C101,3,54.86,26.18,0
97,C101,4,38.48,18.77,0
97,C101,5,37.56,40.4,0
97,C101,6,41.08,46.23,0
97,C101,7,57.0,22.45,0
97,C101,8,44.54,28.0,0
97,C101,9,23.18,25.95,0
97,C101,10,24.68,18.27,0
98,C102,1,20.51,35.36,0
98,C102,2,10.28,43.18,0
98,C102,3,41.81,18.48,0
98,C102,4,33.99,54.04,0
98,C102,5,12.93,28.54,0
98,C102,6,20.72,25.88,0
98,C102,7,49.51,24.71,0
98,C102,8,25.41,9.92,0
98,C102,9,33.77,21.39,0
98,C102,10,28.42,44.14,0
98,C102,11,40.51,20.34,0
98,C102,12,5.0,42.73,0
99,C102,1,23.31,69.64,1
99,C102,2,13.8,78.61,1
99,C102,3,19.4,49.1,1
99,C102,4,19.28,82.4,1
99,C102,5,31.68,72.39,1
99,C102,6,13.7,66.12,1
99,C102,7,15.02,37.39,1
99,C102,8,14.25,58.64,1
99,C102,9,17.34,54.16,1
99,C102,10,22.67,66.5,1
99,C102,11,16.45,61.58,1
99,C102,12,17.35,78.88,1
100,C102,1,25.14,25.3,0
100,C102,2,17.76,17.57,0
100,C102,3,43.19,28.65,0
100,C102,4,35.02,32.76,0
100,C102,5,41.34,27.8,0
100,C102,6,36.39,28.31,0
100,C102,7,51.15,14.08,0
100,C102,8,6.02,27.85,0
100,C102,9,47.47,43.75,0
100,C102,10,42.57,48.4,0
100,C102,11,33.15,32.82,0
100,C102,12,25.57,25.12,0
101,C103,1,32.66,48.53,0
101,C103,2,19.81,50.63,0
101,C103,3,39.63,19.31,0
101,C103,4,5.47,42.36,0
101,C103,5,13.82,43.0,0
101,C103,6,22.16,43.82,0
101,C103,7,46.24,37.01,0
101,C103,8,25.64,59.95,0
102,C103,1,45.55,24.92,0
102,C103,2,41.39,9.98,0
102,C103,3,33.23,25.55,0
102,C103,4,38.08,12.53,0
102,C103,5,24.03,42.94,0
102,C103,6,20.42,50.7,0
102,C103,7,40.59,23.75,0
102,C103,8,30.13,35.1,0
103,C103,1,28.62,35.0,0
103,C103,2,20.15,45.49,0
103,C103,3,40.22,20.64,0
103,C103,4,20.23,0.0,0
103,C103,5,28.34,70.57,0
103,C103,6,38.18,34.09,0
103,C103,7,42.74,23.15,0
103,C103,8,35.78,16.67,0
104,C101,1,25.16,68.37,1
104,C101,2,23.28,57.89,1
104,C101,3,35.03,44.32,1
104,C101,4,17.92,49.0,1
104,C101,5,21.0,80.84,1
104,C101,6,11.92,35.59,1
104,C101,7,31.59,38.91,1
104,C101,8,21.49,61.26,1
104,C101,9,18.8,79.95,1
104,C101,10,9.47,45.17,1
105,C103,1,12.49,37.92,0
105,C103,2,42.92,40.87,0
105,C103,3,43.55,14.43,0
105,C103,4,21.94,34.93,0
105,C103,5,24.69,59.78,0
105,C103,6,32.75,23.88,0
105,C103,7,43.7,32.02,0
105,C103,8,38.12,64.26,0
106,C102,1,24.15,8.93,0
106,C102,2,30.51,34.78,0
106,C102,3,60.53,17.77,0
106,C102,4,29.56,30.07,0
106,C102,5,23.88,59.13,0
106,C102,6,15.36,30.56,0
106,C102,7,71.96,18.59,0
106,C102,8,30.99,22.43,0
106,C102,9,31.1,48.38,0
106,C102,10,8.69,50.79,0
106,C102,11,17.38,23.79,0
106,C102,12,28.36,36.62,0
107,C101,1,42.23,49.99,0
107,C101,2,19.96,22.47,0
107,C101,3,46.81,17.34,0
107,C101,4,36.82,10.0,0
107,C101,5,42.54,46.69,0
107,C101,6,34.26,30.42,0
107,C101,7,39.11,3.52,0
107,C101,8,42.35,41.89,0
107,C101,9,40.93,14.93,0
107,C101,10,36.58,0.87,0
108,C101,1,30.25,43.68,0
108,C101,2,19.71,54.45,0
108,C101,3,31.66,32.98,0
108,C101,4,39.73,46.76,0
108,C101,5,20.58,40.75,0
108,C101,6,29.17,47.74,0
108,C101,7,30.0,46.86,0
108,C101,8,34.43,41.46,0
108,C101,9,8.83,65.58,0
108,C101,10,18.04,62.32,0
109,C101,1,50.37,0.0,0
109,C101,2,48.28,14.63,0
109,C101,3,45.89,5.54,0
109,C101,4,47.7,16.01,0
109,C101,5,46.38,44.07,0
109,C101,6,18.58,38.68,0
109,C101,7,59.58,0.62,0
109,C101,8,21.61,11.58,0
109,C101,9,50.75,12.51,0
109,C101,10,58.38,0.0,0
110,C102,1,15.77,47.29,0
110,C102,2,35.08,35.52,0
110,C102,3,17.11,29.88,0
110,C102,4,31.01,47.9,0
110,C102,5,38.22,25.76,0
110,C102,6,33.21,59.72,0
110,C102,7,24.56,31.08,0
110,C102,8,22.52,40.61,0
110,C102,9,30.21,34.52,0
110,C102,10,20.97,42.34,0
110,C102,11,17.26,25.54,0
110,C102,12,33.2,24.6,0
111,C102,1,26.55,25.44,0
111,C102,2,17.81,69.24,0
111,C102,3,26.98,29.57,0
111,C102,4,26.54,63.08,0
111,C102,5,21.07,42.37,0
111,C102,6,33.91,77.41,0
111,C102,7,42.01,35.07,0
111,C102,8,16.8,38.87,0
111,C102,9,27.01,57.6,0
111,C102,10,33.75,61.09,0
111,C102,11,11.48,67.11,0
111,C102,12,15.35,45.57,0
112,C102,1,42.46,92.15,0
112,C102,2,30.66,42.75,0
112,C102,3,42.79,39.21,0
112,C102,4,22.77,72.43,0
112,C102,5,27.45,52.97,0
112,C102,6,31.16,51.83,0
112,C102,7,45.38,24.16,0
112,C102,8,20.75,29.0,0
112,C102,9,29.23,57.19,0
112,C102,10,29.39,70.62,0
112,C102,11,25.45,55.53,0
112,C102,12,16.22,39.7,0
113,C101,1,29.29,47.33,0
113,C101,2,22.28,28.97,0
113,C101,3,31.52,43.4,0
113,C101,4,27.2,59.25,0
113,C101,5,23.21,51.84,0
113,C101,6,17.8,62.22,0
113,C101,7,37.44,39.41,0
113,C101,8,18.82,19.44,0
113,C101,9,31.17,44.55,0
113,C101,10,16.26,62.14,0
114,C101,1,39.72,45.77,0
114,C101,2,36.04,16.02,0
114,C101,3,55.89,26.95,0
114,C101,4,25.74,38.66,0
114,C101,5,11.97,42.64,0
114,C101,6,19.28,16.22,0
114,C101,7,29.13,35.47,0
114,C101,8,23.2,59.52,0
114,C101,9,24.11,10.9,0
114,C101,10,18.43,55.05,0
115,C103,1,22.83,42.22,0
115,C103,2,32.61,56.58,0
115,C103,3,55.39,22.95,0
115,C103,4,15.59,33.62,0
115,C103,5,30.36,25.36,0
115,C103,6,19.02,44.97,0
115,C103,7,41.45,26.87,0
115,C103,8,20.87,36.36,0
116,C103,1,42.2,44.59,0
116,C103,2,12.52,15.12,0
116,C103,3,32.58,12.87,0
116,C103,4,31.64,7.32,0
116,C103,5,22.54,14.0,0
116,C103,6,34.79,30.1,0
116,C103,7,40.99,21.14,0
116,C103,8,26.61,24.99,0
117,C102,1,24.54,45.93,1
117,C102,2,21.65,77.6,1
117,C102,3,18.95,51.81,1
117,C102,4,25.65,48.59,1
117,C102,5,11.77,80.69,1
117,C102,6,18.49,73.7,1
117,C102,7,27.36,47.53,1
117,C102,8,9.46,81.14,1
117,C102,9,23.57,61.99,1
117,C102,10,16.71,42.46,1
117,C102,11,19.87,74.01,1
117,C102,12,16.61,82.29,1
118,C101,1,34.46,22.03,0
118,C101,2,28.78,34.71,0
118,C101,3,45.69,21.19,0
118,C101,4,27.73,49.71,0
118,C101,5,24.78,13.22,0
118,C101,6,45.92,58.04,0
118,C101,7,31.01,31.78,0
118,C101,8,24.14,41.28,0
118,C101,9,31.85,33.81,0
118,C101,10,21.43,26.96,0
119,C103,1,23.49,28.17,0
119,C103,2,24.74,39.4,0
119,C103,3,64.86,13.65,0
119,C103,4,35.09,36.67,0
119,C103,5,37.61,30.31,0
119,C103,6,40.54,36.41,0
119,C103,7,35.34,28.14,0
119,C103,8,42.11,17.72,0
120,C102,1,32.87,39.39,0
120,C102,2,36.35,77.99,0
120,C102,3,33.14,14.54,0
120,C102,4,29.48,53.35,0
120,C102,5,24.71,64.33,0
120,C102,6,14.83,52.92,0
120,C102,7,34.75,45.55,0
120,C102,8,44.55,31.03,0
120,C102,9,21.87,55.42,0
120,C102,10,23.32,41.85,0
120,C102,11,27.0,13.74,0
120,C102,12,26.65,32.19,0
121,C102,1,44.38,16.25,0
121,C102,2,38.08,30.91,0
121,C102,3,42.14,31.3,0
121,C102,4,33.35,43.66,0
121,C102,5,39.63,30.13,0
121,C102,6,23.84,18.82,0
121,C102,7,36.7,52.89,0
121,C102,8,42.39,14.83,0
121,C102,9,16.75,42.32,0
121,C102,10,35.42,43.33,0
121,C102,11,27.41,33.21,0
121,C102,12,33.23,36.38,0
122,C103,1,37.23,0.0,0
122,C103,2,42.67,55.71,0
122,C103,3,65.41,4.15,0
122,C103,4,52.7,18.17,0
122,C103,5,45.96,20.03,0
122,C103,6,67.95,0.0,0
122,C103,7,66.84,0.0,0
122,C103,8,47.78,0.0,0
123,C102,1,26.6,50.79,0
123,C102,2,38.54,17.47,0
123,C102,3,44.8,17.01,0
123,C102,4,17.13,32.9,0
123,C102,5,26.47,72.56,0
123,C102,6,33.76,15.49,0
123,C102,7,38.7,34.32,0
123,C102,8,50.04,12.37,0
123,C102,9,11.02,64.22,0
123,C102,10,33.34,23.13,0
123,C102,11,34.76,0.0,0
123,C102,12,29.54,41.07,0
124,C101,1,14.2,56.23,0
124,C101,2,14.84,58.77,0
124,C101,3,25.78,32.55,0
124,C101,4,14.33,64.71,0
124,C101,5,27.59,51.42,0
124,C101,6,21.73,33.21,0
124,C101,7,30.04,36.12,0
124,C101,8,40.2,38.26,0
124,C101,9,31.93,69.89,0
124,C101,10,23.46,81.32,0
125,C102,1,27.98,46.41,0
125,C102,2,34.87,63.66,0
125,C102,3,31.99,18.28,0
125,C102,4,23.09,35.21,0
125,C102,5,24.24,65.77,0
125,C102,6,20.99,46.57,0
125,C102,7,37.63,39.96,0
125,C102,8,6.22,38.11,0
125,C102,9,26.51,65.21,0
125,C102,10,20.71,19.06,0
125,C102,11,29.88,37.68,0
125,C102,12,14.95,37.84,0
126,C101,1,22.44,6.33,0
126,C101,2,36.51,58.54,0
126,C101,3,48.26,14.9,0
126,C101,4,26.22,39.32,0
126,C101,5,33.72,49.44,0
126,C101,6,21.23,40.65,0
126,C101,7,46.45,40.84,0
126,C101,8,34.71,51.25,0
126,C101,9,28.89,60.57,0
126,C101,10,31.95,26.5,0
127,C101,1,22.9,55.0,1
127,C101,2,15.61,66.1,1
127,C101,3,30.74,43.07,1
127,C101,4,20.51,87.15,1
127,C101,5,25.22,64.51,1
127,C101,6,24.41,46.16,1
127,C101,7,30.33,59.19,1
127,C101,8,17.23,48.93,1
127,C101,9,14.54,45.3,1
127,C101,10,13.72,56.09,1
128,C103,1,35.62,35.86,0
128,C103,2,24.71,45.11,0
128,C103,3,59.18,25.19,0
128,C103,4,27.66,35.14,0
128,C103,5,22.54,35.68,0
128,C103,6,37.46,30.62,0
128,C103,7,39.26,5.93,0
128,C103,8,42.49,8.1,0
129,C103,1,13.18,61.21,0
129,C103,2,14.27,56.77,0
129,C103,3,41.38,25.36,0
129,C103,4,28.92,52.39,0
129,C103,5,19.87,33.36,0
129,C103,6,8.38,53.73,0
129,C103,7,23.7,33.28,0
129,C103,8,22.09,58.67,0
130,C103,1,25.65,48.75,0
130,C103,2,32.03,42.51,0
130,C103,3,47.73,9.83,0
130,C103,4,36.08,46.96,0
130,C103,5,19.05,34.11,0
130,C103,6,28.43,35.75,0
130,C103,7,46.42,39.49,0
130,C103,8,39.2,18.09,0
131,C102,1,33.57,56.51,0
131,C102,2,31.73,80.89,0
131,C102,3,42.84,36.3,0
131,C102,4,31.37,52.88,0
131,C102,5,23.45,45.44,0
131,C102,6,35.39,38.43,0
131,C102,7,46.79,38.8,0
131,C102,8,12.41,56.22,0
131,C102,9,6.98,60.09,0
131,C102,10,30.13,41.82,0
131,C102,11,24.23,80.02,0
131,C102,12,19.35,34.83,0
132,C103,1,29.96,62.8,1
132,C103,2,24.22,82.87,1
132,C103,3,22.68,36.98,1
132,C103,4,25.54,88.02,1
132,C103,5,21.51,49.55,1
132,C103,6,30.11,54.78,1
132,C103,7,25.14,45.25,1
132,C103,8,27.49,75.55,1
133,C103,1,28.3,48.46,0
133,C103,2,29.07,9.86,0
133,C103,3,34.34,34.29,0
133,C103,4,15.11,53.6,0
133,C103,5,22.84,74.14,0
133,C103,6,37.36,40.82,0
133,C103,7,35.53,31.13,0
133,C103,8,20.82,50.73,0
134,C102,1,19.66,40.72,0
134,C102,2,38.17,19.32,0
134,C102,3,56.74,14.61,0
134,C102,4,34.21,43.69,0
134,C102,5,31.2,38.21,0
134,C102,6,26.12,28.44,0
134,C102,7,45.16,13.46,0
134,C102,8,29.69,8.15,0
134,C102,9,26.38,27.11,0
134,C102,10,28.86,27.76,0
134,C102,11,30.9,38.58,0
134,C102,12,40.75,21.64,0
135,C103,1,22.33,17.85,0
135,C103,2,30.21,13.61,0
135,C103,3,36.54,12.21,0
135,C103,4,36.29,34.08,0
135,C103,5,27.86,18.96,0
135,C103,6,23.65,24.68,0
135,C103,7,41.65,22.5,0
135,C103,8,13.85,19.76,0
136,C102,1,26.74,86.61,0
136,C102,2,28.13,31.15,0
136,C102,3,36.99,13.05,0
136,C102,4,24.52,33.72,0
136,C102,5,32.88,37.97,0
136,C102,6,24.21,36.68,0
136,C102,7,52.39,27.6,0
136,C102,8,40.58,58.43,0
136,C102,9,29.24,51.75,0
136,C102,10,28.5,17.3,0
136,C102,11,22.85,58.89,0
136,C102,12,24.78,25.14,0
137,C102,1,42.83,59.97,0
137,C102,2,26.75,55.54,0
137,C102,3,37.63,10.47,0
137,C102,4,18.9,64.71,0
137,C102,5,24.82,37.62,0
137,C102,6,24.58,69.83,0
137,C102,7,55.78,49.7,0
137,C102,8,25.87,45.7,0
137,C102,9,13.51,63.42,0
137,C102,10,16.68,44.52,0
137,C102,11,17.32,32.43,0
137,C102,12,19.69,32.15,0
138,C101,1,24.71,46.95,0
138,C101,2,19.1,37.76,0
138,C101,3,57.63,17.84,0
138,C101,4,23.0,30.99,0
138,C101,5,42.12,37.36,0
138,C101,6,24.88,41.71,0
138,C101,7,34.24,29.78,0
138,C101,8,34.35,29.84,0
138,C101,9,21.78,21.15,0
138,C101,10,35.62,52.89,0
139,C101,1,35.53,1.77,0
139,C101,2,24.82,32.61,0
139,C101,3,36.89,12.69,0
139,C101,4,23.96,37.46,0
139,C101,5,28.9,0.0,0
139,C101,6,9.03,23.97,0
139,C101,7,50.94,0.0,0
139,C101,8,25.69,25.18,0
139,C101,9,45.09,27.3,0
139,C101,10,34.76,35.2,0
140,C103,1,49.97,15.4,0
140,C103,2,46.52,71.07,0
140,C103,3,32.04,25.36,0
140,C103,4,35.97,16.48,0
140,C103,5,39.18,5.81,0
140,C103,6,32.23,17.11,0
140,C103,7,39.56,15.62,0
140,C103,8,34.26,0.0,0
141,C102,1,42.15,27.67,0
141,C102,2,33.25,24.74,0
141,C102,3,52.05,30.65,0
141,C102,4,48.0,33.07,0
141,C102,5,36.32,37.17,0
141,C102,6,42.53,24.92,0
141,C102,7,51.93,21.85,0
141,C102,8,29.06,37.08,0
141,C102,9,32.2,33.96,0
141,C102,10,31.83,59.37,0
141,C102,11,39.46,48.74,0
141,C102,12,25.19,22.36,0
142,C101,1,27.48,77.46,0
142,C101,2,16.99,51.93,0
142,C101,3,20.28,32.99,0
142,C101,4,28.33,48.38,0
142,C101,5,25.81,52.52,0
142,C101,6,23.57,38.16,0
142,C101,7,32.51,7.0,0
142,C101,8,19.94,30.92,0
142,C101,9,29.82,67.04,0
142,C101,10,24.58,78.19,0
143,C101,1,51.74,42.7,0
143,C101,2,30.12,45.75,0
143,C101,3,36.98,10.9,0
143,C101,4,26.06,20.78,0
143,C101,5,21.18,47.06,0
143,C101,6,29.87,34.0,0
143,C101,7,42.82,0.94,0
143,C101,8,35.64,0.03,0
143,C101,9,31.95,8.19,0
143,C101,10,54.35,42.39,0
144,C101,1,37.47,30.79,0
144,C101,2,31.14,46.48,0
144,C101,3,41.87,41.71,0
144,C101,4,32.8,47.81,0
144,C101,5,11.82,29.08,0
144,C101,6,25.29,44.88,0
144,C101,7,29.62,53.1,0
144,C101,8,39.69,52.51,0
144,C101,9,27.0,40.3,0
144,C101,10,18.0,44.64,0
145,C101,1,14.92,50.62,0
145,C101,2,24.14,16.99,0
145,C101,3,30.88,26.27,0
145,C101,4,41.47,53.96,0
145,C101,5,14.12,52.9,0
145,C101,6,12.33,61.85,0
145,C101,7,34.18,29.47,0
145,C101,8,36.7,26.3,0
145,C101,9,13.6,36.85,0
145,C101,10,34.26,22.82,0
146,C103,1,35.68,15.28,0
146,C103,2,58.8,0.05,0
146,C103,3,57.24,16.21,0
146,C103,4,15.82,1.17,0
146,C103,5,44.67,13.74,0
146,C103,6,34.86,7.52,0
146,C103,7,28.16,0.0,0
146,C103,8,48.35,0.0,0
147,C101,1,30.62,37.69,0
147,C101,2,28.16,28.38,0
147,C101,3,38.13,34.65,0
147,C101,4,28.04,34.03,0
147,C101,5,28.64,53.54,0
147,C101,6,8.44,60.21,0
147,C101,7,36.98,32.81,0
147,C101,8,37.28,22.25,0
147,C101,9,20.34,38.5,0
147,C101,10,19.68,68.85,0
148,C103,1,26.19,33.07,0
148,C103,2,19.26,24.07,0
148,C103,3,51.61,16.67,0
148,C103,4,31.14,22.07,0
148,C103,5,15.92,34.83,0
148,C103,6,50.94,30.28,0
148,C103,7,50.62,26.93,0
148,C103,8,18.54,55.54,0
149,C102,1,39.81,33.84,0
149,C102,2,41.41,56.46,0
149,C102,3,43.43,32.23,0
149,C102,4,23.65,62.84,0
149,C102,5,26.99,15.33,0
149,C102,6,16.18,42.04,0
149,C102,7,41.34,29.32,0
149,C102,8,36.26,15.57,0
149,C102,9,27.02,17.56,0
149,C102,10,32.32,43.42,0
149,C102,11,29.39,31.87,0
149,C102,12,36.78,60.46,0
150,C103,1,22.48,58.87,0
150,C103,2,17.96,63.0,0
150,C103,3,48.17,44.15,0
150,C103,4,17.78,55.59,0
150,C103,5,13.37,58.76,0
150,C103,6,27.03,22.12,0
150,C103,7,26.15,30.62,0
150,C103,8,21.14,32.03,0
151,C101,1,26.73,44.53,0
151,C101,2,18.45,63.18,0
151,C101,3,50.61,26.79,0
151,C101,4,19.63,54.81,0
151,C101,5,21.72,45.35,0
151,C101,6,30.75,18.81,0
151,C101,7,47.84,32.36,0
151,C101,8,21.28,46.11,0
151,C101,9,24.36,21.48,0
151,C101,10,36.96,48.07,0
152,C102,1,32.06,32.88,0
152,C102,2,28.18,44.19,0
152,C102,3,43.38,10.86,0
152,C102,4,23.54,39.16,0
152,C102,5,27.85,55.25,0
152,C102,6,18.6,37.52,0
152,C102,7,35.62,23.17,0
152,C102,8,31.17,42.66,0
152,C102,9,5.0,42.58,0
152,C102,10,15.92,23.73,0
152,C102,11,14.3,49.84,0
152,C102,12,35.12,52.9,0
153,C102,1,35.3,26.62,0
153,C102,2,23.55,16.19,0
153,C102,3,28.07,18.44,0
153,C102,4,32.25,32.06,0
153,C102,5,26.39,19.32,0
153,C102,6,36.85,13.75,0
153,C102,7,53.88,12.32,0
153,C102,8,22.95,11.51,0
153,C102,9,25.52,48.14,0
153,C102,10,35.91,48.19,0
153,C102,11,35.97,16.95,0
153,C102,12,27.26,21.81,0
154,C103,1,11.43,74.03,0
154,C103,2,24.68,88.07,0
154,C103,3,25.93,47.54,0
154,C103,4,33.48,51.36,0
154,C103,5,9.29,32.43,0
154,C103,6,23.53,32.38,0
154,C103,7,26.16,44.79,0
154,C103,8,20.19,67.01,0
155,C102,1,36.61,30.83,0
155,C102,2,19.87,33.52,0
155,C102,3,45.6,39.08,0
155,C102,4,29.53,62.86,0
155,C102,5,15.59,70.12,0
155,C102,6,38.7,56.15,0
155,C102,7,53.74,13.51,0
155,C102,8,21.18,34.08,0
155,C102,9,31.84,29.36,0
155,C102,10,32.15,65.67,0
155,C102,11,31.61,49.37,0
155,C102,12,17.21,32.41,0
156,C103,1,24.57,58.91,1
156,C103,2,16.79,29.11,1
156,C103,3,22.29,58.78,1
156,C103,4,11.18,62.34,1
156,C103,5,26.05,40.67,1
156,C103,6,20.7,73.56,1
156,C103,7,29.33,68.35,1
156,C103,8,8.66,75.38,1
157,C102,1,35.25,46.2,0
157,C102,2,21.19,43.02,0
157,C102,3,24.69,32.42,0
157,C102,4,30.82,49.16,0
157,C102,5,37.93,45.1,0
157,C102,6,29.42,26.36,0
157,C102,7,35.4,38.25,0
157,C102,8,41.46,36.01,0
157,C102,9,28.47,26.01,0
157,C102,10,39.0,49.56,0
157,C102,11,46.18,26.41,0
157,C102,12,24.5,43.05,0
158,C103,1,21.46,37.96,0
158,C103,2,29.91,61.87,0
158,C103,3,27.62,47.59,0
158,C103,4,32.14,53.07,0
158,C103,5,23.73,59.36,0
158,C103,6,16.48,51.5,0
158,C103,7,18.09,42.8,0
158,C103,8,11.09,73.6,0
159,C101,1,26.94,27.96,0
159,C101,2,26.2,58.66,0
159,C101,3,19.44,37.69,0
159,C101,4,32.25,19.27,0
159,C101,5,18.59,62.52,0
159,C101,6,19.85,20.08,0
159,C101,7,54.46,28.3,0
159,C101,8,19.92,40.63,0
159,C101,9,19.07,53.89,0
159,C101,10,39.23,45.36,0
160,C103,1,39.41,47.06,0
160,C103,2,15.05,53.81,0
160,C103,3,54.51,21.23,0
160,C103,4,21.84,53.31,0
160,C103,5,24.38,32.33,0
160,C103,6,34.12,81.86,0
160,C103,7,38.87,22.33,0
160,C103,8,12.01,50.93,0
161,C103,1,23.6,57.42,1
161,C103,2,16.37,41.07,1
161,C103,3,36.23,47.44,1
161,C103,4,9.88,81.3,1
161,C103,5,24.28,78.45,1
161,C103,6,11.26,36.97,1
161,C103,7,29.55,43.33,1
161,C103,8,32.58,68.05,1
162,C101,1,18.72,57.05,0
162,C101,2,19.31,63.03,0
162,C101,3,39.99,41.64,0
162,C101,4,34.9,36.55,0
162,C101,5,23.53,33.49,0
162,C101,6,32.52,39.76,0
162,C101,7,37.05,24.08,0
162,C101,8,29.2,6.67,0
162,C101,9,32.8,23.91,0
162,C101,10,17.52,13.29,0
163,C103,1,20.7,6.25,0
163,C103,2,62.35,9.0,0
163,C103,3,58.88,15.26,0
163,C103,4,39.41,15.72,0
163,C103,5,22.72,38.65,0
163,C103,6,60.51,0.0,0
163,C103,7,43.75,8.46,0
163,C103,8,25.62,24.47,0
164,C103,1,54.01,49.66,0
164,C103,2,33.59,47.21,0
164,C103,3,58.62,15.56,0
164,C103,4,22.83,32.98,0
164,C103,5,40.38,33.89,0
164,C103,6,14.88,19.76,0
164,C103,7,46.28,20.45,0
164,C103,8,52.0,11.01,0
165,C102,1,35.86,83.15,0
165,C102,2,20.74,56.45,0
165,C102,3,40.5,34.67,0
165,C102,4,23.18,55.62,0
165,C102,5,5.0,59.31,0
165,C102,6,24.97,45.74,0
165,C102,7,52.3,25.97,0
165,C102,8,20.75,78.95,0
165,C102,9,17.32,40.83,0
165,C102,10,22.79,61.69,0
165,C102,11,25.63,29.69,0
165,C102,12,19.72,39.97,0
166,C103,1,31.36,47.19,0
166,C103,2,11.2,56.88,0
166,C103,3,43.51,41.12,0
166,C103,4,31.53,57.44,0
166,C103,5,31.73,61.11,0
166,C103,6,32.24,39.45,0
166,C103,7,62.0,36.17,0
166,C103,8,32.72,21.77,0
167,C102,1,38.12,26.15,0
167,C102,2,27.62,26.08,0
167,C102,3,70.49,22.93,0
167,C102,4,21.52,22.29,0
167,C102,5,25.41,18.15,0
167,C102,6,29.94,16.8,0
